Gene	ID	Description
KIR2DS3	00122	ligand-mediated_signaling
IFNA7	00122	ligand-mediated_signaling
PGPEP1	00122	ligand-mediated_signaling
EPGN	00122	ligand-mediated_signaling
IL1F10	00122	ligand-mediated_signaling
FASLG	00122	ligand-mediated_signaling
CD80	00122	ligand-mediated_signaling
GP6	00122	ligand-mediated_signaling
LOC653486	00122	ligand-mediated_signaling
CSF2RA	00122	ligand-mediated_signaling
WNT5B	00122	ligand-mediated_signaling
IFNB1	00122	ligand-mediated_signaling
CCL5	00122	ligand-mediated_signaling
CGA	00122	ligand-mediated_signaling
IL2	00122	ligand-mediated_signaling
FIGF	00122	ligand-mediated_signaling
BMP1	00122	ligand-mediated_signaling
IL12B	00122	ligand-mediated_signaling
INSR	00122	ligand-mediated_signaling
CCL24	00122	ligand-mediated_signaling
NXPH2	00122	ligand-mediated_signaling
TNFRSF19	00122	ligand-mediated_signaling
CXCL1	00122	ligand-mediated_signaling
IL12A	00122	ligand-mediated_signaling
LILRB2	00122	ligand-mediated_signaling
IGSF1	00122	ligand-mediated_signaling
NXPH1	00122	ligand-mediated_signaling
LPAR3	00122	ligand-mediated_signaling
DOK2	00123	other_signal_transduction
FCGR3A	00123	other_signal_transduction
GNL3L	00123	other_signal_transduction
LOC220077	00123	other_signal_transduction
FCGR2C	00123	other_signal_transduction
FCGR2A	00123	other_signal_transduction
FCRL6	00123	other_signal_transduction
FCRL3	00123	other_signal_transduction
AUP1	00123	other_signal_transduction
IFT172	00123	other_signal_transduction
BCL2L10	00123	other_signal_transduction
BCAM	00124	cell_adhesion
PLEKHG6	00124	cell_adhesion
ASAP1	00124	cell_adhesion
ITGB2	00124	cell_adhesion
ITGA6	00124	cell_adhesion
CNTN3	00124	cell_adhesion
CDH19	00124	cell_adhesion
NCAN	00124	cell_adhesion
NRXN2	00124	cell_adhesion
AGAP6	00124	cell_adhesion
RAP1GAP	00124	cell_adhesion
CD97	00124	cell_adhesion
KAL1	00124	cell_adhesion
PCDHGA10	00124	cell_adhesion
CDH10	00124	cell_adhesion
PTPRG	00124	cell_adhesion
LSAMP	00124	cell_adhesion
DSG3	00124	cell_adhesion
COL8A1	00124	cell_adhesion
LOC652798	00124	cell_adhesion
HYAL2	00124	cell_adhesion
ZP2	00124	cell_adhesion
LOC730037	00124	cell_adhesion
PCDHB7	00124	cell_adhesion
TRO	00124	cell_adhesion
APPL1	00124	cell_adhesion
ITGA1	00124	cell_adhesion
NLGN3	00124	cell_adhesion
TMEM8A	00124	cell_adhesion
ESAM	00124	cell_adhesion
LAMA1	00124	cell_adhesion
ARHGEF11	00124	cell_adhesion
FN1	00124	cell_adhesion
PCDH15	00124	cell_adhesion
VWA2	00124	cell_adhesion
CLEC4D	00124	cell_adhesion
IGDCC3	00124	cell_adhesion
DSG2	00124	cell_adhesion
LOC126860	00124	cell_adhesion
TGFBI	00124	cell_adhesion
MMRN2	00124	cell_adhesion
ARHGEF12	00124	cell_adhesion
POSTN	00124	cell_adhesion
MPZL2	00124	cell_adhesion
MMRN1	00124	cell_adhesion
LMLN	00124	cell_adhesion
PCDHGB7	00124	cell_adhesion
AGER	00124	cell_adhesion
ADAM2	00124	cell_adhesion
PCDHB4	00124	cell_adhesion
PCDH10	00124	cell_adhesion
SIGLEC6	00124	cell_adhesion
CNTN4	00124	cell_adhesion
MTSS1	00124	cell_adhesion
PCDHB8	00124	cell_adhesion
BCAR1	00124	cell_adhesion
CDH18	00124	cell_adhesion
MAGED4	00124	cell_adhesion
KLRK1	00124	cell_adhesion
PCDHGB4	00124	cell_adhesion
PCDHA11	00124	cell_adhesion
OMG	00124	cell_adhesion
MEGF8	00124	cell_adhesion
PCDH19	00124	cell_adhesion
CDH17	00124	cell_adhesion
SDC4	00124	cell_adhesion
HEPN1	00124	cell_adhesion
LIN7C	00124	cell_adhesion
PCDHGA6	00124	cell_adhesion
ADAP2	00124	cell_adhesion
LOC100133944	00124	cell_adhesion
LOC647859	00124	cell_adhesion
CNTNAP4	00124	cell_adhesion
ITFG2	00124	cell_adhesion
ROBO3	00124	cell_adhesion
HAPLN1	00124	cell_adhesion
VAMP1	00125	intracellular_protein_traffic
CPNE4	00125	intracellular_protein_traffic
ADORA1	00125	intracellular_protein_traffic
NSF	00125	intracellular_protein_traffic
PLEKHG6	00125	intracellular_protein_traffic
CYTH2	00125	intracellular_protein_traffic
COG4	00125	intracellular_protein_traffic
AP2B1	00125	intracellular_protein_traffic
DNAJC5	00125	intracellular_protein_traffic
SYT8	00125	intracellular_protein_traffic
LOC729978	00125	intracellular_protein_traffic
GGA1	00125	intracellular_protein_traffic
ACTC1	00125	intracellular_protein_traffic
CBLL1	00125	intracellular_protein_traffic
TRAPPC3	00125	intracellular_protein_traffic
LOC150786	00125	intracellular_protein_traffic
RAB43	00125	intracellular_protein_traffic
LOC100131426	00125	intracellular_protein_traffic
STX5	00125	intracellular_protein_traffic
RAB2A	00125	intracellular_protein_traffic
STAM2	00125	intracellular_protein_traffic
MCFD2L	00125	intracellular_protein_traffic
WDR34	00125	intracellular_protein_traffic
CORO7	00125	intracellular_protein_traffic
RAB4B	00125	intracellular_protein_traffic
VPS4B	00125	intracellular_protein_traffic
PEX10	00125	intracellular_protein_traffic
NPC1	00125	intracellular_protein_traffic
CLPB	00125	intracellular_protein_traffic
DNAI1	00125	intracellular_protein_traffic
HOOK1	00125	intracellular_protein_traffic
IQSEC2	00125	intracellular_protein_traffic
RIN1	00125	intracellular_protein_traffic
DOCK1	00125	intracellular_protein_traffic
VPS18	00125	intracellular_protein_traffic
CD99L2	00125	intracellular_protein_traffic
LOC728532	00125	intracellular_protein_traffic
DYNC1I2	00125	intracellular_protein_traffic
VPS35	00125	intracellular_protein_traffic
ARL2	00125	intracellular_protein_traffic
SNX4	00125	intracellular_protein_traffic
NPLOC4	00125	intracellular_protein_traffic
ACAD11	00125	intracellular_protein_traffic
SYPL2	00125	intracellular_protein_traffic
ARF4	00125	intracellular_protein_traffic
KIF1A	00125	intracellular_protein_traffic
LPHN1	00125	intracellular_protein_traffic
KIF3C	00125	intracellular_protein_traffic
RIMS4	00125	intracellular_protein_traffic
FNBP1L	00125	intracellular_protein_traffic
MYO1F	00125	intracellular_protein_traffic
SEC24A	00125	intracellular_protein_traffic
CAV1	00125	intracellular_protein_traffic
CHMP7	00125	intracellular_protein_traffic
NOC2L	00125	intracellular_protein_traffic
PPIAL4C	00125	intracellular_protein_traffic
TUBB	00125	intracellular_protein_traffic
ARL5A	00125	intracellular_protein_traffic
SNCA	00125	intracellular_protein_traffic
MC1R	00125	intracellular_protein_traffic
RABAC1	00125	intracellular_protein_traffic
PGAP1	00125	intracellular_protein_traffic
LOC727848	00125	intracellular_protein_traffic
SEC61B	00125	intracellular_protein_traffic
DNM1P34	00125	intracellular_protein_traffic
TRAPPC6A	00125	intracellular_protein_traffic
NFKBIA	00125	intracellular_protein_traffic
LOC644063	00125	intracellular_protein_traffic
RABL4	00125	intracellular_protein_traffic
VAPA	00125	intracellular_protein_traffic
WDR78	00125	intracellular_protein_traffic
CD99	00125	intracellular_protein_traffic
PPIA	00125	intracellular_protein_traffic
LOC439953	00125	intracellular_protein_traffic
RANBP6	00125	intracellular_protein_traffic
RAB3C	00125	intracellular_protein_traffic
ERP29	00125	intracellular_protein_traffic
TUBA3E	00125	intracellular_protein_traffic
NPIPL2	00125	intracellular_protein_traffic
RNF10	00125	intracellular_protein_traffic
LOC389842	00125	intracellular_protein_traffic
CPNE8	00125	intracellular_protein_traffic
SEC23IP	00125	intracellular_protein_traffic
COPZ1	00125	intracellular_protein_traffic
CUBN	00125	intracellular_protein_traffic
STON2	00125	intracellular_protein_traffic
SYN1	00125	intracellular_protein_traffic
AP4E1	00125	intracellular_protein_traffic
KIF1B	00125	intracellular_protein_traffic
ARRB1	00125	intracellular_protein_traffic
NAPB	00125	intracellular_protein_traffic
AP2A2	00125	intracellular_protein_traffic
PEX12	00125	intracellular_protein_traffic
TUBB4Q	00125	intracellular_protein_traffic
PPIL4	00125	intracellular_protein_traffic
OLR1	00125	intracellular_protein_traffic
DOCK11	00125	intracellular_protein_traffic
RAB27B	00125	intracellular_protein_traffic
EXOC6B	00125	intracellular_protein_traffic
MYO5C	00125	intracellular_protein_traffic
TPR	00125	intracellular_protein_traffic
RANBP3L	00125	intracellular_protein_traffic
LOC729630	00125	intracellular_protein_traffic
NUP98	00125	intracellular_protein_traffic
KPNA5	00125	intracellular_protein_traffic
ACTL6A	00125	intracellular_protein_traffic
BCAP29	00125	intracellular_protein_traffic
SCAMP5	00125	intracellular_protein_traffic
MYO1B	00125	intracellular_protein_traffic
SNPH	00125	intracellular_protein_traffic
NUP153	00125	intracellular_protein_traffic
ARL3	00125	intracellular_protein_traffic
KIF13A	00125	intracellular_protein_traffic
TUBA4A	00125	intracellular_protein_traffic
CLGN	00126	exocytosis
SEH1L	00126	exocytosis
SRA1	00126	exocytosis
VAMP2	00126	exocytosis
STXBP3	00126	exocytosis
LOC728683	00126	exocytosis
LOC728297	00126	exocytosis
VAMP8	00126	exocytosis
EXOC3	00126	exocytosis
ACTL6B	00126	exocytosis
SYT13	00126	exocytosis
SYTL3	00126	exocytosis
ERP29	00126	exocytosis
TRIM36	00126	exocytosis
NSFP1	00126	exocytosis
SYT10	00126	exocytosis
SEC23B	00126	exocytosis
STX1B	00126	exocytosis
STX18	00127	regulated_exocytosis
STX1A	00127	regulated_exocytosis
GOLSYN	00127	regulated_exocytosis
LPHN2	00127	regulated_exocytosis
RIMS2	00127	regulated_exocytosis
RAD21L1	00127	regulated_exocytosis
SEH1L	00128	constitutive_exocytosis
SEC13	00128	constitutive_exocytosis
TM9SF4	00129	endocytosis
PIGR	00129	endocytosis
RAB9A	00129	endocytosis
ACTR6	00129	endocytosis
CSNK1G1	00129	endocytosis
CLEC6A	00129	endocytosis
RAB28	00129	endocytosis
RAB6C	00129	endocytosis
LOC100130819	00129	endocytosis
LOC100131426	00129	endocytosis
ACTR2	00129	endocytosis
SCAMP3	00129	endocytosis
RAB21	00129	endocytosis
SCAMP2	00129	endocytosis
ARHGEF1	00129	endocytosis
CORO2B	00129	endocytosis
AP2A1	00129	endocytosis
FNBP1L	00129	endocytosis
REPS1	00129	endocytosis
LMBR1L	00129	endocytosis
AP2S1	00129	endocytosis
DNM3	00129	endocytosis
ACTL6B	00129	endocytosis
TM9SF2	00129	endocytosis
ASGR1	00129	endocytosis
ITSN1	00129	endocytosis
SNX1	00129	endocytosis
SORL1	00129	endocytosis
ARPM1	00129	endocytosis
AP1G2	00129	endocytosis
TOM1	00129	endocytosis
LOC100131909	00129	endocytosis
RAB41	00129	endocytosis
CSNK1D	00129	endocytosis
CAV3	00129	endocytosis
ACTL7A	00129	endocytosis
DOCK11	00129	endocytosis
AP1M1	00129	endocytosis
AP4S1	00129	endocytosis
RAB33A	00132	receptor_mediated_endocytosis
RAB11A	00132	receptor_mediated_endocytosis
LOC100130819	00132	receptor_mediated_endocytosis
LOC100131426	00132	receptor_mediated_endocytosis
RAB7A	00132	receptor_mediated_endocytosis
MEGF11	00132	receptor_mediated_endocytosis
RAB31	00132	receptor_mediated_endocytosis
RAB40C	00132	receptor_mediated_endocytosis
SORCS1	00132	receptor_mediated_endocytosis
SORL1	00132	receptor_mediated_endocytosis
RAB40A	00132	receptor_mediated_endocytosis
AP4E1	00132	receptor_mediated_endocytosis
AP2A2	00132	receptor_mediated_endocytosis
MEGF10	00132	receptor_mediated_endocytosis
RABL3	00132	receptor_mediated_endocytosis
MEGF6	00132	receptor_mediated_endocytosis
KPNA6	00133	nuclear_transport
LOC643997	00133	nuclear_transport
NUP88	00133	nuclear_transport
LOC388237	00133	nuclear_transport
PPIG	00133	nuclear_transport
NUP93	00133	nuclear_transport
PPIAL4G	00133	nuclear_transport
RANBP3	00133	nuclear_transport
LOC644063	00133	nuclear_transport
POM121	00133	nuclear_transport
LOC439953	00133	nuclear_transport
PPIAP8	00133	nuclear_transport
OR51A4	00133	nuclear_transport
TPR	00133	nuclear_transport
RANBP3L	00133	nuclear_transport
TIMM17B	00134	mitochondrial_transport
SPG7	00134	mitochondrial_transport
YME1L1	00134	mitochondrial_transport
ZFYVE21	00136	other_intracellular_protein_traffic
RANBP17	00136	other_intracellular_protein_traffic
GOLGA2B	00137	protein_targeting_and_localization
RGPD4	00137	protein_targeting_and_localization
CLIP1	00137	protein_targeting_and_localization
AKAP11	00137	protein_targeting_and_localization
TRAM1L1	00137	protein_targeting_and_localization
KPNA6	00137	protein_targeting_and_localization
LMAN1L	00137	protein_targeting_and_localization
VPS4B	00137	protein_targeting_and_localization
AKAP9	00137	protein_targeting_and_localization
LOC100131128	00137	protein_targeting_and_localization
SYNJ2BP	00137	protein_targeting_and_localization
LOC440917	00137	protein_targeting_and_localization
HS1BP3	00137	protein_targeting_and_localization
KPNB1	00137	protein_targeting_and_localization
LOC646670	00137	protein_targeting_and_localization
KIF18A	00137	protein_targeting_and_localization
VPS25	00137	protein_targeting_and_localization
AKAP1	00137	protein_targeting_and_localization
GPLD1	00137	protein_targeting_and_localization
GOLGA6C	00137	protein_targeting_and_localization
GOLGA6A	00137	protein_targeting_and_localization
MPDZ	00137	protein_targeting_and_localization
RGPD2	00137	protein_targeting_and_localization
AKAP3	00137	protein_targeting_and_localization
VPS13A	00137	protein_targeting_and_localization
TRAM2	00137	protein_targeting_and_localization
VCP	00137	protein_targeting_and_localization
YWHAQ	00137	protein_targeting_and_localization
KPNA5	00137	protein_targeting_and_localization
PPFIA1	00138	protein_targeting
TMCO6	00138	protein_targeting
ARL6IP1	00138	protein_targeting
RASSF10	00138	protein_targeting
SYNJ2BP	00138	protein_targeting
PEX5	00138	protein_targeting
HS1BP3	00138	protein_targeting
PCNT	00138	protein_targeting
KPNB1	00138	protein_targeting
STX3	00138	protein_targeting
LOC442113	00138	protein_targeting
SRPR	00138	protein_targeting
WDFY3	00138	protein_targeting
CACNA2D1	00138	protein_targeting
PEX5L	00138	protein_targeting
LOC389842	00138	protein_targeting
STX2	00138	protein_targeting
TRAM2	00138	protein_targeting
RASSF9	00138	protein_targeting
AKAP5	00138	protein_targeting
PPFIA4	00138	protein_targeting
SSR1	00138	protein_targeting
LNX2	00139	asymmetric_protein_localization
INADL	00139	asymmetric_protein_localization
SURF4	00139	asymmetric_protein_localization
YWHAE	00140	other_protein_targeting_and_localization
LOC440917	00140	other_protein_targeting_and_localization
SLC5A2	00141	transport
PKDREJ	00141	transport
SLC35D1	00141	transport
SLC5A6	00141	transport
SLC28A2	00141	transport
C2ORF83	00141	transport
ACTRT1	00141	transport
PLSCR4	00141	transport
LOC642236	00141	transport
SLC16A13	00141	transport
SLC35D2	00141	transport
ABCB7	00141	transport
TRIM3	00141	transport
SLC25A5	00141	transport
ACTR6	00141	transport
SLC30A6	00141	transport
LOC440981	00141	transport
SLC25A39	00141	transport
ATP6V1A	00141	transport
GRTP1	00141	transport
NGB	00141	transport
SLC17A3	00141	transport
SLC25A41	00141	transport
ATP6V0A1	00141	transport
RABIF	00141	transport
VPS33A	00141	transport
GLRA1	00141	transport
KCNN3	00141	transport
FABP6	00141	transport
GABRA4	00141	transport
ATP1A1	00141	transport
KCNJ3	00141	transport
MTCH1	00141	transport
SLC25A27	00141	transport
ABCC6	00141	transport
ISCA1	00141	transport
P2RX2	00141	transport
SHBG	00141	transport
ADRB2	00141	transport
SLC29A1	00141	transport
STXBP2	00141	transport
ACTR10	00141	transport
SLC30A1	00141	transport
TMED6	00141	transport
FABP5	00141	transport
RBP1	00141	transport
GRIN2D	00141	transport
SLC22A6	00141	transport
COPB2	00141	transport
SLC19A2	00141	transport
TIMM23B	00141	transport
TAP2	00141	transport
SCO2	00141	transport
IGF2R	00141	transport
CD163L1	00141	transport
SLC6A16	00141	transport
BIN3	00141	transport
KCNG1	00141	transport
LOC728683	00141	transport
SLC4A3	00141	transport
ATP5J	00141	transport
RHBG	00141	transport
SLC16A7	00141	transport
GABRR3	00141	transport
CACHD1	00141	transport
KCNH7	00141	transport
KCNJ12	00141	transport
SLC25A10	00141	transport
SLCO1A2	00141	transport
CUTA	00141	transport
SCN8A	00141	transport
SLC4A2	00141	transport
SLC9A7	00141	transport
APOA1	00141	transport
SLC8A3	00141	transport
ATP13A3	00141	transport
CHRNE	00141	transport
HIATL1	00141	transport
VPS25	00141	transport
TMEM176B	00141	transport
KCTD15	00141	transport
ENSA	00141	transport
ACBD4	00141	transport
REEP1	00141	transport
CNGA4	00141	transport
KCNK6	00141	transport
ACTL6B	00141	transport
LCN9	00141	transport
SLC17A6	00141	transport
LOC646227	00141	transport
ACTR3B	00141	transport
FYN	00141	transport
SLC34A1	00141	transport
HBM	00141	transport
RSC1A1	00141	transport
CLNS1A	00141	transport
SLC25A18	00141	transport
ATP6V1G1	00141	transport
PCTP	00141	transport
LST-3TM12	00141	transport
SLC26A2	00141	transport
ABCA4	00141	transport
SLC30A9	00141	transport
ATP6AP1L	00141	transport
ACTR1A	00141	transport
SLC14A2	00141	transport
KCNG4	00141	transport
SHKBP1	00141	transport
SFXN5	00141	transport
SLC28A3	00141	transport
AFM	00141	transport
OCA2	00141	transport
SLC34A2	00141	transport
CCS	00141	transport
CTNS	00141	transport
SLC4A5	00141	transport
APOF	00141	transport
PRAF2	00141	transport
SLC25A30	00141	transport
SLC10A2	00141	transport
CLIC4	00141	transport
SLC39A2	00141	transport
FABP4	00141	transport
DNM1P31	00141	transport
SLC39A1	00141	transport
SLC5A8	00141	transport
FTHL18	00141	transport
ABCC6P1	00141	transport
CATSPER1	00141	transport
SLC18A3	00141	transport
ABCA7	00141	transport
ARHGEF2	00141	transport
ATP5F1	00141	transport
SLC47A1	00141	transport
KCNC2	00141	transport
KCTD7	00141	transport
ABCA8	00141	transport
P2RX3	00141	transport
TM9SF3	00141	transport
SLC28A1	00141	transport
PITPNM2	00141	transport
SPNS1	00141	transport
RBP2	00141	transport
AQP4	00141	transport
ABCA17P	00141	transport
PSAP	00141	transport
CYGB	00141	transport
SLC6A6	00141	transport
SLC17A5	00141	transport
KCNK15	00141	transport
LOC643386	00141	transport
TRPC7	00141	transport
HTR3B	00141	transport
CLCNKA	00141	transport
SLC41A1	00142	ion_transport
UCP3	00142	ion_transport
ACCN3	00142	ion_transport
BEST4	00142	ion_transport
CACNA1S	00142	ion_transport
SLC10A3	00142	ion_transport
ATP7A	00142	ion_transport
KCNH6	00142	ion_transport
RYR1	00142	ion_transport
KCNE2	00142	ion_transport
SLC22A3	00142	ion_transport
PKD2	00142	ion_transport
FTHL17	00142	ion_transport
KCNB2	00142	ion_transport
ATP6V1G3	00142	ion_transport
KCNT2	00142	ion_transport
ITPR3	00142	ion_transport
SLCO3A1	00142	ion_transport
GABRB3	00142	ion_transport
ATP8B3	00142	ion_transport
SLC12A4	00142	ion_transport
CACNA1F	00142	ion_transport
MCOLN2	00142	ion_transport
ATP6V0A2	00142	ion_transport
KCNA10	00142	ion_transport
